web-scraper-order,web-scraper-start-url,Movie title,Rating,Movie links,Movie links-href,Director,Writers,Stars
"1771933440-710","https://www.imdb.com/chart/top/","","","Ben-Hur","https://www.imdb.com/title/tt0052618/?ref_=chttp_t_184","","Lew Wallace",""
"1771933440-711","https://www.imdb.com/chart/top/","","","Ben-Hur","https://www.imdb.com/title/tt0052618/?ref_=chttp_t_184","","Karl Tunberg",""
"1771933440-712","https://www.imdb.com/chart/top/","","","Ben-Hur","https://www.imdb.com/title/tt0052618/?ref_=chttp_t_184","","Maxwell Anderson",""
"1771933440-713","https://www.imdb.com/chart/top/","","","Ben-Hur","https://www.imdb.com/title/tt0052618/?ref_=chttp_t_184","","","Lew Wallace"
"1771933440-714","https://www.imdb.com/chart/top/","","","Ben-Hur","https://www.imdb.com/title/tt0052618/?ref_=chttp_t_184","","","Karl Tunberg"
"1771933440-715","https://www.imdb.com/chart/top/","","","Ben-Hur","https://www.imdb.com/title/tt0052618/?ref_=chttp_t_184","","","Maxwell Anderson"
"1771933440-716","https://www.imdb.com/chart/top/","","","Ben-Hur","https://www.imdb.com/title/tt0052618/?ref_=chttp_t_184","","","Charlton Heston"
"1771933440-717","https://www.imdb.com/chart/top/","","","Ben-Hur","https://www.imdb.com/title/tt0052618/?ref_=chttp_t_184","","","Jack Hawkins"
"1771933440-718","https://www.imdb.com/chart/top/","","","Ben-Hur","https://www.imdb.com/title/tt0052618/?ref_=chttp_t_184","","","Stephen Boyd"
"1771933445-719","https://www.imdb.com/chart/top/","","","Raging Bull","https://www.imdb.com/title/tt0081398/?ref_=chttp_t_183","Martin Scorsese","",""
"1771933445-720","https://www.imdb.com/chart/top/","","","Raging Bull","https://www.imdb.com/title/tt0081398/?ref_=chttp_t_183","","Jake LaMotta",""
"1771933445-721","https://www.imdb.com/chart/top/","","","Raging Bull","https://www.imdb.com/title/tt0081398/?ref_=chttp_t_183","","Joseph Carter",""
"1771933445-722","https://www.imdb.com/chart/top/","","","Raging Bull","https://www.imdb.com/title/tt0081398/?ref_=chttp_t_183","","Peter Savage",""
"1771933445-723","https://www.imdb.com/chart/top/","","","Raging Bull","https://www.imdb.com/title/tt0081398/?ref_=chttp_t_183","","","Jake LaMotta"
"1771933445-724","https://www.imdb.com/chart/top/","","","Raging Bull","https://www.imdb.com/title/tt0081398/?ref_=chttp_t_183","","","Joseph Carter"
"1771933445-725","https://www.imdb.com/chart/top/","","","Raging Bull","https://www.imdb.com/title/tt0081398/?ref_=chttp_t_183","","","Peter Savage"
"1771933445-726","https://www.imdb.com/chart/top/","","","Raging Bull","https://www.imdb.com/title/tt0081398/?ref_=chttp_t_183","","","Robert De Niro"
"1771933445-727","https://www.imdb.com/chart/top/","","","Raging Bull","https://www.imdb.com/title/tt0081398/?ref_=chttp_t_183","","","Cathy Moriarty"
"1771933445-728","https://www.imdb.com/chart/top/","","","Raging Bull","https://www.imdb.com/title/tt0081398/?ref_=chttp_t_183","","","Joe Pesci"
"1771933451-729","https://www.imdb.com/chart/top/","","","Barry Lyndon","https://www.imdb.com/title/tt0072684/?ref_=chttp_t_182","Stanley Kubrick","",""
"1771933451-730","https://www.imdb.com/chart/top/","","","Barry Lyndon","https://www.imdb.com/title/tt0072684/?ref_=chttp_t_182","","Stanley Kubrick",""
"1771933451-731","https://www.imdb.com/chart/top/","","","Barry Lyndon","https://www.imdb.com/title/tt0072684/?ref_=chttp_t_182","","William Makepeace Thackeray",""
"1771933451-732","https://www.imdb.com/chart/top/","","","Barry Lyndon","https://www.imdb.com/title/tt0072684/?ref_=chttp_t_182","","","Ryan O'Neal"
"1771933451-733","https://www.imdb.com/chart/top/","","","Barry Lyndon","https://www.imdb.com/title/tt0072684/?ref_=chttp_t_182","","","Marisa Berenson"
"1771933451-734","https://www.imdb.com/chart/top/","","","Barry Lyndon","https://www.imdb.com/title/tt0072684/?ref_=chttp_t_182","","","Patrick Magee"
"1771933455-735","https://www.imdb.com/chart/top/","","","Fargo","https://www.imdb.com/title/tt0116282/?ref_=chttp_t_181","Joel Coen","",""
"1771933455-736","https://www.imdb.com/chart/top/","","","Fargo","https://www.imdb.com/title/tt0116282/?ref_=chttp_t_181","Ethan Coen","",""
"1771933455-737","https://www.imdb.com/chart/top/","","","Fargo","https://www.imdb.com/title/tt0116282/?ref_=chttp_t_181","","Ethan Coen",""
"1771933455-738","https://www.imdb.com/chart/top/","","","Fargo","https://www.imdb.com/title/tt0116282/?ref_=chttp_t_181","","Joel Coen",""
"1771933455-739","https://www.imdb.com/chart/top/","","","Fargo","https://www.imdb.com/title/tt0116282/?ref_=chttp_t_181","","","William H. Macy"
"1771933455-740","https://www.imdb.com/chart/top/","","","Fargo","https://www.imdb.com/title/tt0116282/?ref_=chttp_t_181","","","Frances McDormand"
"1771933455-741","https://www.imdb.com/chart/top/","","","Fargo","https://www.imdb.com/title/tt0116282/?ref_=chttp_t_181","","","Steve Buscemi"
"1771933460-742","https://www.imdb.com/chart/top/","","","Warrior","https://www.imdb.com/title/tt1291584/?ref_=chttp_t_180","Gavin O'Connor","",""
"1771933460-743","https://www.imdb.com/chart/top/","","","Warrior","https://www.imdb.com/title/tt1291584/?ref_=chttp_t_180","","Gavin O'Connor",""
"1771933460-744","https://www.imdb.com/chart/top/","","","Warrior","https://www.imdb.com/title/tt1291584/?ref_=chttp_t_180","","Anthony Tambakis",""
"1771933460-745","https://www.imdb.com/chart/top/","","","Warrior","https://www.imdb.com/title/tt1291584/?ref_=chttp_t_180","","Cliff Dorfman",""
"1771933460-746","https://www.imdb.com/chart/top/","","","Warrior","https://www.imdb.com/title/tt1291584/?ref_=chttp_t_180","","","Tom Hardy"
"1771933460-747","https://www.imdb.com/chart/top/","","","Warrior","https://www.imdb.com/title/tt1291584/?ref_=chttp_t_180","","","Nick Nolte"
"1771933460-748","https://www.imdb.com/chart/top/","","","Warrior","https://www.imdb.com/title/tt1291584/?ref_=chttp_t_180","","","Joel Edgerton"
"1771933464-749","https://www.imdb.com/chart/top/","","","The Wild Robot","https://www.imdb.com/title/tt29623480/?ref_=chttp_t_179","Chris Sanders","",""
"1771933464-750","https://www.imdb.com/chart/top/","","","The Wild Robot","https://www.imdb.com/title/tt29623480/?ref_=chttp_t_179","","Chris Sanders",""
"1771933464-751","https://www.imdb.com/chart/top/","","","The Wild Robot","https://www.imdb.com/title/tt29623480/?ref_=chttp_t_179","","Peter Brown",""
"1771933464-752","https://www.imdb.com/chart/top/","","","The Wild Robot","https://www.imdb.com/title/tt29623480/?ref_=chttp_t_179","","","Lupita Nyong'o"
"1771933464-753","https://www.imdb.com/chart/top/","","","The Wild Robot","https://www.imdb.com/title/tt29623480/?ref_=chttp_t_179","","","Pedro Pascal"
"1771933464-754","https://www.imdb.com/chart/top/","","","The Wild Robot","https://www.imdb.com/title/tt29623480/?ref_=chttp_t_179","","","Kit Connor"
"1771933469-755","https://www.imdb.com/chart/top/","","","Dead Poets Society","https://www.imdb.com/title/tt0097165/?ref_=chttp_t_178","Peter Weir","",""
"1771933469-756","https://www.imdb.com/chart/top/","","","Dead Poets Society","https://www.imdb.com/title/tt0097165/?ref_=chttp_t_178","","Tom Schulman",""
"1771933469-757","https://www.imdb.com/chart/top/","","","Dead Poets Society","https://www.imdb.com/title/tt0097165/?ref_=chttp_t_178","","","Robin Williams"
"1771933469-758","https://www.imdb.com/chart/top/","","","Dead Poets Society","https://www.imdb.com/title/tt0097165/?ref_=chttp_t_178","","","Robert Sean Leonard"
"1771933469-759","https://www.imdb.com/chart/top/","","","Dead Poets Society","https://www.imdb.com/title/tt0097165/?ref_=chttp_t_178","","","Ethan Hawke"
"1771933475-760","https://www.imdb.com/chart/top/","","","Harry Potter and the Deathly Hallows: Part 2","https://www.imdb.com/title/tt1201607/?ref_=chttp_t_177","David Yates","",""
"1771933475-761","https://www.imdb.com/chart/top/","","","Harry Potter and the Deathly Hallows: Part 2","https://www.imdb.com/title/tt1201607/?ref_=chttp_t_177","","Steve Kloves",""
"1771933475-762","https://www.imdb.com/chart/top/","","","Harry Potter and the Deathly Hallows: Part 2","https://www.imdb.com/title/tt1201607/?ref_=chttp_t_177","","J.K. Rowling",""
"1771933475-763","https://www.imdb.com/chart/top/","","","Harry Potter and the Deathly Hallows: Part 2","https://www.imdb.com/title/tt1201607/?ref_=chttp_t_177","","","Daniel Radcliffe"
"1771933475-764","https://www.imdb.com/chart/top/","","","Harry Potter and the Deathly Hallows: Part 2","https://www.imdb.com/title/tt1201607/?ref_=chttp_t_177","","","Emma Watson"
"1771933475-765","https://www.imdb.com/chart/top/","","","Harry Potter and the Deathly Hallows: Part 2","https://www.imdb.com/title/tt1201607/?ref_=chttp_t_177","","","Rupert Grint"
"1771933480-766","https://www.imdb.com/chart/top/","","","The Bridge on the River Kwai","https://www.imdb.com/title/tt0050212/?ref_=chttp_t_176","David Lean","",""
"1771933480-767","https://www.imdb.com/chart/top/","","","The Bridge on the River Kwai","https://www.imdb.com/title/tt0050212/?ref_=chttp_t_176","","Pierre Boulle",""
"1771933480-768","https://www.imdb.com/chart/top/","","","The Bridge on the River Kwai","https://www.imdb.com/title/tt0050212/?ref_=chttp_t_176","","Carl Foreman",""
"1771933480-769","https://www.imdb.com/chart/top/","","","The Bridge on the River Kwai","https://www.imdb.com/title/tt0050212/?ref_=chttp_t_176","","Michael Wilson",""
"1771933480-770","https://www.imdb.com/chart/top/","","","The Bridge on the River Kwai","https://www.imdb.com/title/tt0050212/?ref_=chttp_t_176","","","William Holden"
"1771933480-771","https://www.imdb.com/chart/top/","","","The Bridge on the River Kwai","https://www.imdb.com/title/tt0050212/?ref_=chttp_t_176","","","Alec Guinness"
"1771933480-772","https://www.imdb.com/chart/top/","","","The Bridge on the River Kwai","https://www.imdb.com/title/tt0050212/?ref_=chttp_t_176","","","Jack Hawkins"
"1771933486-773","https://www.imdb.com/chart/top/","","","Trainspotting","https://www.imdb.com/title/tt0117951/?ref_=chttp_t_175","Danny Boyle","",""
"1771933486-774","https://www.imdb.com/chart/top/","","","Trainspotting","https://www.imdb.com/title/tt0117951/?ref_=chttp_t_175","","Irvine Welsh",""
"1771933486-775","https://www.imdb.com/chart/top/","","","Trainspotting","https://www.imdb.com/title/tt0117951/?ref_=chttp_t_175","","John Hodge",""
"1771933486-776","https://www.imdb.com/chart/top/","","","Trainspotting","https://www.imdb.com/title/tt0117951/?ref_=chttp_t_175","","","Ewan McGregor"
"1771933486-777","https://www.imdb.com/chart/top/","","","Trainspotting","https://www.imdb.com/title/tt0117951/?ref_=chttp_t_175","","","Ewen Bremner"
"1771933486-778","https://www.imdb.com/chart/top/","","","Trainspotting","https://www.imdb.com/title/tt0117951/?ref_=chttp_t_175","","","Jonny Lee Miller"
"1771933490-779","https://www.imdb.com/chart/top/","","","Three Billboards Outside Ebbing, Missouri","https://www.imdb.com/title/tt5027774/?ref_=chttp_t_174","Martin McDonagh","",""
"1771933490-780","https://www.imdb.com/chart/top/","","","Three Billboards Outside Ebbing, Missouri","https://www.imdb.com/title/tt5027774/?ref_=chttp_t_174","","Martin McDonagh",""
"1771933490-781","https://www.imdb.com/chart/top/","","","Three Billboards Outside Ebbing, Missouri","https://www.imdb.com/title/tt5027774/?ref_=chttp_t_174","","","Frances McDormand"
"1771933490-782","https://www.imdb.com/chart/top/","","","Three Billboards Outside Ebbing, Missouri","https://www.imdb.com/title/tt5027774/?ref_=chttp_t_174","","","Woody Harrelson"
"1771933490-783","https://www.imdb.com/chart/top/","","","Three Billboards Outside Ebbing, Missouri","https://www.imdb.com/title/tt5027774/?ref_=chttp_t_174","","","Sam Rockwell"
"1771933497-784","https://www.imdb.com/chart/top/","","","The Chaos Class Failed the Class","https://www.imdb.com/title/tt0252488/?ref_=chttp_t_173","Ertem Egilmez","",""
"1771933497-785","https://www.imdb.com/chart/top/","","","The Chaos Class Failed the Class","https://www.imdb.com/title/tt0252488/?ref_=chttp_t_173","","Sadik Sendil",""
"1771933497-786","https://www.imdb.com/chart/top/","","","The Chaos Class Failed the Class","https://www.imdb.com/title/tt0252488/?ref_=chttp_t_173","","Rıfat Ilgaz",""
"1771933497-787","https://www.imdb.com/chart/top/","","","The Chaos Class Failed the Class","https://www.imdb.com/title/tt0252488/?ref_=chttp_t_173","","","Münir Özkul"
"1771933497-788","https://www.imdb.com/chart/top/","","","The Chaos Class Failed the Class","https://www.imdb.com/title/tt0252488/?ref_=chttp_t_173","","","Tarik Akan"
"1771933497-789","https://www.imdb.com/chart/top/","","","The Chaos Class Failed the Class","https://www.imdb.com/title/tt0252488/?ref_=chttp_t_173","","","Kemal Sunal"
"1771933501-790","https://www.imdb.com/chart/top/","","","Rashomon","https://www.imdb.com/title/tt0042876/?ref_=chttp_t_172","Akira Kurosawa","",""
"1771933501-791","https://www.imdb.com/chart/top/","","","Rashomon","https://www.imdb.com/title/tt0042876/?ref_=chttp_t_172","","Ryûnosuke Akutagawa",""
"1771933501-792","https://www.imdb.com/chart/top/","","","Rashomon","https://www.imdb.com/title/tt0042876/?ref_=chttp_t_172","","Akira Kurosawa",""
"1771933501-793","https://www.imdb.com/chart/top/","","","Rashomon","https://www.imdb.com/title/tt0042876/?ref_=chttp_t_172","","Shinobu Hashimoto",""
"1771933501-794","https://www.imdb.com/chart/top/","","","Rashomon","https://www.imdb.com/title/tt0042876/?ref_=chttp_t_172","","","Toshirô Mifune"
"1771933501-795","https://www.imdb.com/chart/top/","","","Rashomon","https://www.imdb.com/title/tt0042876/?ref_=chttp_t_172","","","Machiko Kyô"
"1771933501-796","https://www.imdb.com/chart/top/","","","Rashomon","https://www.imdb.com/title/tt0042876/?ref_=chttp_t_172","","","Masayuki Mori"
"1771933507-797","https://www.imdb.com/chart/top/","","","Inside Out","https://www.imdb.com/title/tt2096673/?ref_=chttp_t_171","Ronnie Del Carmen","",""
"1771933507-798","https://www.imdb.com/chart/top/","","","Inside Out","https://www.imdb.com/title/tt2096673/?ref_=chttp_t_171","Pete Docter","",""
"1771933507-799","https://www.imdb.com/chart/top/","","","Inside Out","https://www.imdb.com/title/tt2096673/?ref_=chttp_t_171","","Pete Docter",""
"1771933507-800","https://www.imdb.com/chart/top/","","","Inside Out","https://www.imdb.com/title/tt2096673/?ref_=chttp_t_171","","Ronnie Del Carmen",""
"1771933507-801","https://www.imdb.com/chart/top/","","","Inside Out","https://www.imdb.com/title/tt2096673/?ref_=chttp_t_171","","Meg LeFauve",""
"1771933507-802","https://www.imdb.com/chart/top/","","","Inside Out","https://www.imdb.com/title/tt2096673/?ref_=chttp_t_171","","","Pete Docter"
"1771933507-803","https://www.imdb.com/chart/top/","","","Inside Out","https://www.imdb.com/title/tt2096673/?ref_=chttp_t_171","","","Ronnie Del Carmen"
"1771933507-804","https://www.imdb.com/chart/top/","","","Inside Out","https://www.imdb.com/title/tt2096673/?ref_=chttp_t_171","","","Meg LeFauve"
"1771933507-805","https://www.imdb.com/chart/top/","","","Inside Out","https://www.imdb.com/title/tt2096673/?ref_=chttp_t_171","","","Amy Poehler"
"1771933507-806","https://www.imdb.com/chart/top/","","","Inside Out","https://www.imdb.com/title/tt2096673/?ref_=chttp_t_171","","","Bill Hader"
"1771933507-807","https://www.imdb.com/chart/top/","","","Inside Out","https://www.imdb.com/title/tt2096673/?ref_=chttp_t_171","","","Lewis Black"
"1771933513-808","https://www.imdb.com/chart/top/","","","Catch Me If You Can","https://www.imdb.com/title/tt0264464/?ref_=chttp_t_170","Steven Spielberg","",""
"1771933513-809","https://www.imdb.com/chart/top/","","","Catch Me If You Can","https://www.imdb.com/title/tt0264464/?ref_=chttp_t_170","","Frank Abagnale Jr.",""
"1771933513-810","https://www.imdb.com/chart/top/","","","Catch Me If You Can","https://www.imdb.com/title/tt0264464/?ref_=chttp_t_170","","Stan Redding",""
"1771933513-811","https://www.imdb.com/chart/top/","","","Catch Me If You Can","https://www.imdb.com/title/tt0264464/?ref_=chttp_t_170","","Jeff Nathanson",""
"1771933513-812","https://www.imdb.com/chart/top/","","","Catch Me If You Can","https://www.imdb.com/title/tt0264464/?ref_=chttp_t_170","","","Leonardo DiCaprio"
"1771933513-813","https://www.imdb.com/chart/top/","","","Catch Me If You Can","https://www.imdb.com/title/tt0264464/?ref_=chttp_t_170","","","Tom Hanks"
"1771933513-814","https://www.imdb.com/chart/top/","","","Catch Me If You Can","https://www.imdb.com/title/tt0264464/?ref_=chttp_t_170","","","Christopher Walken"
"1771933517-815","https://www.imdb.com/chart/top/","","","V for Vendetta","https://www.imdb.com/title/tt0434409/?ref_=chttp_t_169","James McTeigue","",""
"1771933517-816","https://www.imdb.com/chart/top/","","","V for Vendetta","https://www.imdb.com/title/tt0434409/?ref_=chttp_t_169","","Lilly Wachowski",""
"1771933517-817","https://www.imdb.com/chart/top/","","","V for Vendetta","https://www.imdb.com/title/tt0434409/?ref_=chttp_t_169","","Lana Wachowski",""
"1771933517-818","https://www.imdb.com/chart/top/","","","V for Vendetta","https://www.imdb.com/title/tt0434409/?ref_=chttp_t_169","","David Lloyd",""
